# MNC actor list for TABARI coding
# 
# This work was funded by US National Science Foundation grant SES-0719634
#
# This work is licensed under a Creative Commons
# Attribution-NonCommercial 3.0 Unported License.
#
# This dictionary is provided by the Computational Event Data System Project:
# http://eventdata.parusanalytics.com
#
# Last update [documentation only]: 2 October 2013

AFRICAN_COMMUNITY_PUBLISHING_AND_DEVELOPMENT_TRUST_	[MNCAFRMED]; NGO_Actors
AFRICA_CONFIDENTIAL_	[MNCAFRMED]; NGO_Actors
AFRICA_RESEARCH_BULLETIN_	[MNCAFRMED]; NGO_Actors
AIRASIA_	[MNCSEA] ;MleH 06 Jul 2009; NGO_Actors
ARCELOR_MITTAL_	[MNCLUX] ;MleH 06 Jul 2009 06 Jul 2009; NGO_Actors
ARTHUR_ANDERSEN_	[MNCUSA]; NGO_Actors
ASSOCIATES_FOR_INTERNATIONAL_RESOURCES_AND_DEVELOPMENT_	[MNCUSADEV]; NGO_Actors
BHP_BILLITON_	[MNCAUS] ;MleH 06 Jul 2009; NGO_Actors
BRAHMOS_AEROSPACE_	[MNCMIL] ;MleH 06 Jul 2009; NGO_Actors
BRITISH_GAS_INDIA_	[MNCGBR] ;MleH 06 Jul 2009; NGO_Actors
CHEVRON_	[MNC]; NGO_Actors
CHIEF_EXECUTIVE_OFFICER_OF_THE_MILLENIUM_CHALLENGE_CORPORATION_	[MNCUSA]; NGO_Actors
CHIEF_EXECUTIVE_OF_MCC_	[MNCUSA]; NGO_Actors
DAEWOO_	[MNCKOR] ;MleH 06 Jul 2009; NGO_Actors
E._SLACK_	[MNCUSA]; Union Carbide spokesman; NGO_Actors
E_SLACK_	[MNCUSA]; Union Carbide spokesman; NGO_Actors
FOREIGN_OWNED VESSEL_	[MNC] ;MleH 24 Jul 2009; NGO_Actors
GAS_AUTHORITY_OF_INDIA_	[MNCIND] ;MleH 06 Jul 2009; NGO_Actors
GRANGER_TELECOM_ [MNCGBRMED]; NGO_Actors
GRINDLAYS_	[MNCGBR]; British bank; NGO_Actors
HITACHI_	[MNCJPN]; NGO_Actors
HONDA_	[MNCJPN] ;MleH 10 Aug 2009; NGO_Actors
HUTCHISON_ESSAR_	[MNCINDMED]; NGO_Actors
HYUNDAI_	[MNCKOR] ;MleH 29 Jul 2009; NGO_Actors
INFOSYS_	[MNCINDMED]; NGO_Actors
JEUNE_AFRIQUE_	[MNCAFRMED]; but published in Paris; NGO_Actors
LENOVO_	[MNCHKG] ;MleH 06 Jul 2009; NGO_Actors
LOCKHEED_MARTIN_	[MNCUSA] ;MleH 10 Jul 2009; NGO_Actors
MNCS_	[MNC] ;MleH 10 Aug 2009; NGO_Actors
MNC_	[MNC] ;MleH 10 Aug 2009; NGO_Actors
MOODY'S_INVESTORS_SERVICE_	[MNC]; Banking; NGO_Actors
NEWMONT_CORPORATION_	[MNC]; Mining; NGO_Actors
NEWMONT_MINING_CORPORATION_	[MNC]; NGO_Actors
NOVARTIS_	[MNCCHEHLH] ;MleH 09 Jul 2009; NGO_Actors
R._BERZOK_	[MNCUSA]; Union Carbide spokesman; NGO_Actors
RELIANCE_INDUSTRIES_	[MNCIND] ;MleH 06 Jul 2009; NGO_Actors
ROBERT_BERZOK_	[MNCUSA]; Union Carbide spokesman; NGO_Actors
ROLLS_ROYCE_GROUP_	[MNCGBR] ;MleH 07 Aug 2009; NGO_Actors
R_BERZOK_	[MNCUSA]; Union Carbide spokesman; NGO_Actors
R_S_BUTOLA_	[MNCIND] ;MleH 24 Jul 2009; NGO_Actors
SANDLINE_	[MNCUAF]; American mercenary corporation; NGO_Actors
STEVEDORING_SERVICES_	[MNCLAB]; Cargo handling; NGO_Actors
T._FAILLA_	[MNCUSA]; Union Carbide spokesman; NGO_Actors
TEXACO_	[MNC]; Oil; NGO_Actors
TOM_FAILLA_	[MNCUSA]; Union Carbide spokesman; NGO_Actors
TOYOTA_	[MNCJPN] ;ELH 13 Jul 2009, ed. MleH; NGO_Actors
T_FAILLA_	[MNCUSA]; Union Carbide spokesman; NGO_Actors
UNION_CARBIDE_	[MNCUSA]; primarily chemical processes and manufacture; NGO_Actors
UNION_TEXAS_	[MNC]; Oil; NGO_Actors
UNITED_MERIDIAN_CORPORATION_	[MNC]; NGO_Actors
UNOCAL_	[MNC]; Oil; NGO_Actors
USA_GLOBAL_LINK_	[MNC]; Telecom; NGO_Actors
VIDEOCON_INDUSTRIES_	[MNCIND] ;MleH 06 Jul 2009; NGO_Actors
VODAFONE_	[MNCGBRMED]; NGO_Actors
ABN_AMRO_	[NLDGOVBUS >081004][MNCNLD]	; recoded from SAE files
SEARS_HOLDINGS_	[MNCUSA]	; Department/Specialty Retail Stores	$7,000,000,000
SEASPAN_CORPORATION_	[MNCCHN]	; Marine Transportation	$760,000,000
SEATTLE_GENETICS_INC_	[MNCUSA]	; Biotechnology: Biological Products (No Diagnostic Substances)	$1,000,000,000
SEI_INVESTMENTS_COMPANY_	[MNCUSA]	; Investment Bankers/Brokers/Service	$3,000,000,000
SELECT_COMFORT_CORPORATION_	[MNCUSA]	; Home Furnishings	$347,000,000
SELECT_MEDICAL_HOLDINGS_CORPORATION_	[MNCUSAHLH]	; Hospital/Nursing Management	$1,000,000,000
SELECTIVE_INSURANCE_GROUP_INC_	[MNCUSA]	; Property-Casualty Insurers	$1,500,000,000
SELIGMAN_LASALLE_	[MNCUSA]	; n/a	$88,000,000
SEMICONDUCTOR_MANUFACTURING_INTERNATIONAL_CORPORATION_	[MNC]	;Semiconductors	$181,000,000
SEMPRA_ENERGY_	[MNCUSA]	; Natural Gas Distribution	$13,000,000,000
SEMTECH_CORPORATION_	[MNCUSA]	; Semiconductors	$1,000,000,000
SENECA_FOODS_CORP_	[MNCUSA]	; Packaged Foods	$238,000,000
SENIOR_HIGH_INCOME_PORTFOLIO_INC_	[MNCUSA]	; n/a	$224,000,000
SENIOR_HOUSING_PROPERTIES_TRUST_	[MNCUSA]	; Real Estate Investment Trusts	$3,000,000,000
SENOMYX_INC_	[MNCUSA]	; Biotechnology: Commercial Physical & Biological Resarch	$157,000,000
SENSATA_TECHNOLOGIES_HOLDING_	[MNC]	; Industrial Machinery/Components	$3,000,000,000
SENSIENT_TECHNOLOGIES_CORPORATION_	[MNCUSA]	; Major Chemicals	$1,000,000,000
SEQUENOM_INC_	[MNCUSA]	; Industrial Machinery/Components	$462,000,000
SERACARE_LIFE_SCIENCES_	[MNCUSAHLH]	; Biotechnology: In Vitro & In Vivo Diagnostic Substances	$63,000,000
SERVICE_CORPORATION_INTERNATIONAL_	[MNCUSA]	; Other Consumer Services	$2,000,000,000
SEVEN_ARTS_PICTURES_	[MNCGBRMED]	; Movies/Entertainment	$6,000,000
SEVERSTAL_	[MNCRUS]	; converted from SAE files
SFN_GROUP_INC_	[MNCUSA]	; Professional Services	$347,000,000
SHAMIR_OPTICAL_INDUSTRY_	[MNCHLH]	;Ophthalmic Goods	$168,000,000
SHANDA_GAMES_LIMITED_	[MNCCHN]	; Business Services	$480,000,000
SHANDA_INTERACTIVE_	[MNCCHN]	; Business Services	$2,000,000,000
SHANGRI-LA_ASIA_	[MNCCHNHKG]	; recoded from SAE files
SHARPS_COMPLIANCE_CORP_	[MNCUSA]	; Environmental Services	$66,000,000
SHAW_COMMUNICATIONS_	[MNCCANMED]	; Television Services	$8,000,000,000
SHAW_GROUP_INC_	[MNCUSA]	; Metal Fabrications	$2,000,000,000
SHENANDOAH_TELECOMMUNICATIONS_	[MNCUSAMED]	; Telecommunications Equipment	$438,000,000
SHENGDATECH_	[MNCCHN]	; Major Chemicals	$255,000,000
SHENGKAI_INNOVATIONS_	[MNCCHN]	; Metal Fabrications	$166,000,000
SHERWIN-WILLIAMS_	[MNCUSA]	; RETAIL: Building Materials	$7,000,000,000
SHILOH_INDUSTRIES_INC_	[MNCUSA]	; Industrial Specialties	$146,000,000
SHINER_INTERNATIONAL_	[MNCCHN]	; Specialty Chemicals	$22,000,000
SHINHAN_FINANCIAL_GROUP_	[MNCKOR]	; Major Banks	$587,000,000
SHIP_FINANCE_INTERNATIONAL_	[MNC]	;Marine Transportation	$1,000,000,000
SHIRE_PLC_	[MNCGBRHLH]	; Major Pharmaceuticals	$12,000,000,000
SHOE_CARNIVAL_INC_	[MNCUSA]	; Clothing/Shoe/Accessory Stores	$227,000,000
SHORE_BANCSHARES_INC_	[MNCUSA]	; Major Banks	$83,000,000
SHORETEL_INC_	[MNCUSAMED]	; Telecommunications Equipment	$231,000,000
SHUFFLE_MASTER_INC_	[MNCUSA]	; Miscellaneous manufacturing industries	$466,000,000
SHUTTERFLY_INC_	[MNCUSA]	; Other Consumer Services	$646,000,000
SI_FINANCIAL_GROUP_	[MNCUSA]	; Savings Institutions	$71,000,000
SIEMENS_AG_	[MNCDEU]	; Consumer Electronics/Appliances	$4,000,000,000
SIERRA_BANCORP_	[MNCUSA]	; Major Banks	$142,000,000
SIERRA_WIRELESS_	[MNCCANMED]	; Radio And Television Broadcasting And Communications Equipment	$268,000,000
SIFY_TECHNOLOGIES_	[MNCIND]	; Computer Software: Programming, Data Processing	$67,000,000
SIGA_TECHNOLOGIES_INC_	[MNCUSAHLH]	; Major Pharmaceuticals	$336,000,000
SIGMA_DESIGNS_INC_	[MNCUSA]	; Semiconductors	$307,000,000
SIGMA-ALDRICH_	[MNCUSA]	; Specialty Chemicals	$6,000,000,000
SIGNATURE_BANK_	[MNCUSA]	; Major Banks	$1,000,000,000
SIGNET_JEWELERS_LIMITED_	[MNCBMU]	; Consumer Specialties	$2,000,000,000
SILGAN_HOLDINGS_INC_	[MNCUSA]	; Containers/Packaging	$2,000,000,000
SILICOM_LTD_	[MNCISRMED]	; Computer Communications Equipment	$88,000,000
SILICON_GRAPHICS_INTERNATIONAL_	[MNCUSA]	; Computer Manufacturing	$213,000,000
SILICON_IMAGE_INC_	[MNCUSA]	; Electrical Products	$328,000,000
SILICON_LABORATORIES_INC_	[MNCUSA]	; Semiconductors	$1,000,000,000
SILICON_MOTION_TECHNOLOGY_	[MNCTWN]	; Semiconductors	$144,000,000
SILICONWARE_PRECISION_INDUSTRIES_CO_	[MNCTWN]	; Semiconductors	$3,000,000,000
SILVER_STANDARD_RESOURCES_	[MNCCAN]	; Precious Metals	$1,000,000,000
SILVER_WHEATON_CORP_	[MNCCAN]	; Precious Metals	$8,000,000,000
SILVERCORP_METALS_INC_	[MNCCAN]	; Precious Metals	$1,000,000,000
SIMCERE_PHARMACEUTICAL_	[MNCCHNHLH]	; Major Pharmaceuticals	$149,000,000
SIME_DARBY_BERHAD_	[MNCMYS]	; converted from SAE files
SIMMONS_FIRST_NATIONAL_	[MNCUSA]	; Major Banks	$458,000,000
SIMON_PROPERTY_GROUP_INC_	[MNCUSA]	; Real Estate Investment Trusts	$28,000,000,000
SIMPSON_MANUFACTURING_COMPANY_	[MNCUSA]	; Industrial Machinery/Components	$1,000,000,000
SIMS_METAL_MANAGEMENT_	[MNC]	;Industrial Specialties	$441,000,000
SINA_CORPORATION_	[MNCCHN]	; Computer Software: Prepackaged Software	$2,000,000,000
SINCLAIR_BROADCAST_GROUP_	[MNCUSA]	; Broadcasting	$342,000,000
SINGTEL_	[MNCSGP]	; recoded from SAE files
SINO_CLEAN_ENERGY_INC_	[MNCCHN]	; Major Chemicals	$100,000,000
SINOCHEM_CORP_	[MNCCHN]	; recoded from SAE files
SINOCOKING_COAL_AND_COKE_	[MNCCHN]	; Steel/Iron Ore	$314,000,000
SINOENERGY_CORPORATION_	[MNCCHN]	; Major Chemicals	$29,000,000
SINOHUB_	[MNCCHN]	; Electronic Components	$57,000,000
SINOPEC_SHANGAI_PETROCHEMICAL_	[MNCCHN]	; Major Chemicals	$92,000,000
SINOVAC_BIOTECH_	[MNCCHNHLH]	; Major Pharmaceuticals	$199,000,000
SIRIUS_XM_	[MNCUSAMED]	; Broadcasting	$3,000,000,000
SIRONA_DENTAL_SYSTEMS_	[MNCUSAHLH]	; Medical/Dental Instruments	$1,000,000,000
SIX_FLAGS_ENTERTAINMENT_	[MNCUSA]	; Services-Misc. Amusement & Recreation	$1,000,000,000
SJW_CORPORATION_	[MNCUSA]	; Water Supply	$441,000,000
SK_TELECOM_CORPORATION_	[MNCKORMED]	; Telecommunications Equipment	$3,000,000,000
SKECHERS_U.S.A.	[MNCUSA]	; Shoe Manufacturing	$994,000,000
SKILLED_HEALTHCARE_GROUP_INC_	[MNCHLH]	; Hospital/Nursing Management	$72,000,000
SKYLINE_CORPORATION_	[MNCUSA]	; Homebuilding	$170,000,000
SKYPEOPLE_FRUIT_JUICE_	[MNCCHN]	; Packaged Foods	$98,000,000
SKYSTAR_BIO_PHARMACEUTICAL_	[MNCCHNHLH]	; Major Pharmaceuticals	$49,000,000
SKYWEST_INC_	[MNCUSA]	; Air Freight/Delivery Services	$756,000,000
SKYWORKS_SOLUTIONS_INC_	[MNCUSA]	; Semiconductors	$3,000,000,000
SL_GREEN_REALTY_CORPORATION_	[MNCUSA]	; Real Estate Investment Trusts	$4,000,000,000
SL_INDUSTRIES_INC_	[MNCUSA]	; Industrial Machinery/Components	$76,000,000
SLM_CORPORATION_	[MNCUSA]	; Finance: Consumer Services	$5,000,000,000
SM_ENERGY_COMPANY_	[MNCUSA]	; Oil & Gas Production	$2,000,000,000
SMART_BALANCE_INC_	[MNCUSA]	; Packaged Foods	$230,000,000
SMART_MODULAR_TECHNOLOGIES_WWH_	[MNCUSA]	; Semiconductors	$328,000,000
SMART_TECHNOLOGIES_INC_	[MNCCAN]	; Computer peripheral equipment	$478,000,000
SMARTHEAT_INC_	[MNCCHN]	; Building Products	$211,000,000
SMITH_&_NEPHEW_SNATS_	[MNCGBR]	; Industrial Specialties	$350,000,000
SMITH_&_WESSON_	[MNCUSA]	; Ordnance And Accessories	$244,000,000
SMITH_A.O._CORPORATION_	[MNCUSA]	; Metal Fabrications	$1,000,000,000
SMITH_MICRO_SOFTWARE_INC_	[MNCUSA]	; Computer Software: Prepackaged Software	$283,000,000
SMITHFIELD_FOODS_INC_	[MNCUSA]	; Meat/Poultry/Fish	$2,000,000,000
SMTC_CORPORATION_	[MNCCAN]	; Electrical Products	$44,000,000
SMURFIT_STONE_CONTAINER_CORP_	[MNC]	; Paper	$1,000,000,000
SNAP-ON_INCORPORATED_	[MNCUSA]	; Industrial Machinery/Components	$2,000,000,000
SOCIAL_GENERALE_	[MNCFRA]	; converted from SAE files
SOCIEDAD_ANONIMA_	[MNCARG]	; Integrated oil Companies	$9,000,000,000
SOCIEDAD_QUIMICA_Y_MINERA_	[MNCCHL]	; Mining & Quarrying of Nonmetallic Minerals (No Fuels)	$2,000,000,000
SOHU.COM_	[MNCCHN]	; EDP Services	$1,000,000,000
SOLAR_CAPITAL_LTD_	[MNCUSA]	; n/a	$669,000,000
SOLARFUN_POWER_HOLDINGS_CO_	[MNCCHN]	; Semiconductors	$679,000,000
SOLARWINDS_INC_	[MNCUSA]	; Computer Software: Prepackaged Software	$1,000,000,000
SOLERA_HOLDINGS_	[MNCUSA]	; Computer Software: Programming, Data Processing	$2,000,000,000
SOLITARIO_EXPLORATION_&_ROYALTY_CORP_	[MNCUSA]	; Precious Metals	$62,000,000
SOLTA_MEDICAL_	[MNCUSA]	; Biotechnology: Electromedical & Electrotherapeutic Apparatus	$102,000,000
SOLUTIA_INC_	[MNCUSA]	; Major Chemicals	$1,000,000,000
SOMAXON_PHARMACEUTICALS_	[MNCUSAHLH]	; Major Pharmaceuticals	$134,000,000
SONDE_RESOURCES_CORP_	[MNCCAN]	; Oil & Gas Production	$118,000,000
SONIC_AUTOMOTIVE_	[MNCUSA]	; Automotive Aftermarket	$393,000,000
SONIC_CORP_	[MNCUSA]	; Restaurants	$486,000,000
SONIC_SOLUTIONS_	[MNCUSA]	; EDP Services	$270,000,000
SONOCO_PRODUCTS_	[MNCUSA]	; Containers/Packaging	$3,000,000,000
SONOSITE_INC_	[MNCUSAHLH]	; Medical/Dental Instruments	$418,000,000
SONUS_NETWORKS_INC_	[MNCUSA]	; EDP Services	$930,000,000
SONY_	[MNCJPN]	;Consumer Electronics/Appliances	$2,000,000,000
SORL_AUTO_PARTS_	[MNCCHN]	; Auto Parts:O.E.M.	$180,000,000
SOTHEBY'S_HOLDINGS_	[MNCUSA]	; Business Services	$2,000,000,000
SOURCE_CAPITAL_INC_	[MNCUSA]	; n/a	$374,000,000
SOURCEFIRE_INC_	[MNCUSA]	; EDP Services	$786,000,000
SOUTH_FINANCIAL_GROUP_INC_	[MNCUSA]	; Major Banks	$61,000,000
SOUTH_JERSEY_INDUSTRIES_INC_	[MNCUSA]	; Oil/Gas Transmission	$1,000,000,000
SOUTHERN_NATIONAL_BANCORP_OF_VIRGINIA_	[MNCUSA]	; Major Banks	$81,000,000
SOUTHERN_PERU_COPPER_CORP_	[MNCUSA]	; Precious Metals	$27,000,000,000
SOUTHERN_UNION_COMPANY_	[MNCUSA]	; Natural Gas Distribution	$3,000,000,000
SOUTHSIDE_BANCSHARES_INC_	[MNCUSA]	; Major Banks	$294,000,000
SOUTHWEST_AIRLINES_	[MNCUSA]	; Air Freight/Delivery Services	$8,000,000,000
SOUTHWEST_BANCORP_	[MNCUSA]	; Major Banks	$242,000,000
SOUTHWEST_GAS_CORPORATION_	[MNCUSA]	; Oil & Gas Production	$1,000,000,000
SOUTHWEST_WATER_COMPANY_	[MNCUSA]	; Water Supply	$302,000,000
SOUTHWESTERN_ENERGY_COMPANY_	[MNCUSA]	; Oil & Gas Production	$11,000,000,000
SOVRAN_SELF_STORAGE_	[MNCUSA]	; Real Estate Investment Trusts	$1,000,000,000
SPANSION_INC_	[MNCUSA]	; Semiconductors	$888,000,000
SPARK_NETWORKS_PLC_	[MNC]	;Business Services	$63,000,000
SPARTAN_MOTORS_	[MNCUSA]	; Auto Manufacturing	$138,000,000
SPARTAN_STORES_INC_	[MNCUSA]	; Food Distributors	$303,000,000
SPARTECH_CORPORATION_	[MNCUSA]	; Containers/Packaging	$293,000,000
SPECIAL_OPPORTUNITIES_FUND_INC_	[MNCUSA]	; n/a	$275,000,000
SPECTRA_ENERGY_CORP_	[MNC]	;Oil & Gas Production	$13,000,000,000
SPECTRA_ENERGY_PARTNERS_	[MNC]	; Natural Gas Distribution	$1,000,000,000
SPECTRANETICS_CORPORATION_	[MNCUSA]	; Biotechnology: Electromedical & Electrotherapeutic Apparatus	$167,000,000
SPECTRUM_BRANDS_HOLDINGS_	[MNCUSA]	; Industrial Machinery/Components	$823,000,000
SPECTRUM_CONTROL_INC_	[MNCUSA]	; Industrial Machinery/Components	$170,000,000
SPECTRUM_PHARMACEUTICALS_	[MNCUSAHLH]	; Major Pharmaceuticals	$195,000,000
SPEEDWAY_MOTORSPORTS_	[MNCUSA]	; Services-Misc. Amusement & Recreation	$602,000,000
SPIRIT_AEROSYSTEMS_	[MNC]	; Military/Government/Technical	$2,000,000,000
SPREADTRUM_COMMUNICATIONS_	[MNCCHN]	; Semiconductors	$567,000,000
SPRINT_NEXTEL_	[MNCUSAMED]	; Telecommunications Equipment	$12,000,000,000
SPS_COMMERCE_INC_	[MNCUSA]	; Computer Software: Prepackaged Software	$125,000,000
SPX_CORPORATION_	[MNCUSA]	; Industrial Machinery/Components	$2,000,000,000
SRA_INTERNATIONAL_	[MNCUSA]	; Computer Software: Programming, Data Processing	$880,000,000
SRS_LABS_INC_	[MNCUSA]	; Multi-Sector Companies	$143,000,000
SS&C_TECHNOLOGIES_	[MNCUSA]	; Computer Software: Prepackaged Software	$1,000,000,000
ST._JOE_COMPANY_	[MNCUSA]	; Homebuilding	$2,000,000,000
ST._JUDE_MEDICAL_	[MNCUSAHLH]	; Biotechnology: Electromedical & Electrotherapeutic Apparatus	$11,000,000,000
STAAR_SURGICAL_CO_	[MNCUSAHLH]	; Ophthalmic Goods	$161,000,000
STAGE_STORES_INC_	[MNCUSA]	; Clothing/Shoe/Accessory Stores	$459,000,000
STAMPS.COM_INC_	[MNCUSA]	; Catalog/Specialty Distribution	$177,000,000
STANCORP_FINANCIAL_GROUP_	[MNCUSA]	; Accident &Health Insurance	$1,000,000,000
STANDARD_MICROSYSTEMS_CORPORATION_	[MNCUSA]	; Semiconductors	$464,000,000
STANDARD_MOTOR_PRODUCTS_INC_	[MNCUSA]	; Industrial Machinery/Components	$222,000,000
STANDARD_PACIFIC_LP_	[MNCUSA]	; Homebuilding	$417,000,000
STANDARD_PARKING_CORPORATION_	[MNCUSA]	; Rental/Leasing Companies	$257,000,000
STANDARD_REGISTER_COMPANY_	[MNCUSA]	; Office Equipment/Supplies/Services	$73,000,000
STANDEX_INTERNATIONAL_	[MNCUSA]	; Industrial Machinery/Components	$314,000,000
STANLEY_BLACK_&_DECKER_	[MNCUSA]	; Industrial Machinery/Components	$9,000,000,000
STANTEC_INC_	[MNC]	;Military/Government/Technical	$1,000,000,000
STAPLES_INC_	[MNCUSA]	; Other Specialty Stores	$13,000,000,000
STAR_BULK_CARRIERS_	[MNCGRC]	; Marine Transportation	$175,000,000
STAR_GAS_PARTNERS_	[MNCUSA]	; Other Specialty Stores	$312,000,000
STAR_SCIENTIFIC_INC_	[MNCUSAAGR]	; Farming/Seeds/Milling	$199,000,000
STARBUCKS_	[MNCUSA]	; Restaurants	$18,000,000,000
STARTEK_INC_	[MNCUSA]	; Professional Services	$69,000,000
STARWOOD_HOTELS_&_RESORTS_	[MNCUSA]	; Hotels/Resorts	$9,000,000,000
STARWOOD_PROPERTY_TRUST,_INC_	[MNC]	; Real Estate Investment Trusts	$926,000,000
STATE_AUTO_FINANCIAL_CORP_	[MNCUSA]	; Property-Casualty Insurers	$569,000,000
STATE_BANCORP_INC_	[MNCUSA]	; Major Banks	$146,000,000
STATE_STREET_CORP_	[MNC]	;Major Banks	$19,000,000,000
STATOIL_ASA_	[MNCNOR]	; Integrated oil Companies	$1,000,000,000
STEALTHGAS_	[MNCGRC]	; Marine Transportation	$97,000,000
STEC_INC_	[MNCUSA]	; Electronic Components	$610,000,000
STEEL_DYNAMICS_INC_	[MNCUSA]	; Steel/Iron Ore	$3,000,000,000
STEELCASE_INC_	[MNCUSA]	; Office Equipment/Supplies/Services	$564,000,000
STEIN_MART_INC_	[MNCUSA]	; Clothing/Shoe/Accessory Stores	$335,000,000
STEINER_LEISURE_LIMITED_	[MNCBHS]	; Other Consumer Services	$569,000,000
STEINHOFF_INTERNATIONAL_	[MNCZAF]	; converted from SAE files
STEINWAY_MUSICAL_	[MNCUSA]	; Home Furnishings	$195,000,000
STELLARONE_CORP_	[MNCUSA]	; Major Banks	$243,000,000
STEMCELLS_INC_	[MNCUSA]	; Biotechnology: Biological Products (No Diagnostic Substances)	$93,000,000
STEPAN_COMPANY_	[MNCUSA]	; Package Goods/Cosmetics	$577,000,000
STEREOTAXIS_INC_	[MNCUSA]	; Biotechnology: Electromedical & Electrotherapeutic Apparatus	$175,000,000
STERICYCLE_INC_	[MNCUSA]	; Environmental Services	$5,000,000,000
STERIS_CORPORATION_	[MNCUSA]	; Industrial Specialties	$1,000,000,000
STERLING_BANCORP_	[MNCUSA]	; Major Banks	$1,000,000,000 	(fake number)
STERLING_CONSTRUCTION_COMPANY_INC_	[MNCUSA]	; Military/Government/Technical	$178,000,000
STERLITE_INDUSTRIES_	[MNCIND]	; Metal Fabrications	$1,000,000,000
STEVEN_MADDEN_	[MNCUSA]	; Shoe Manufacturing	$1,000,000,000
STEWART_ENTERPRISES_INC_	[MNCUSA]	; Other Consumer Services	$450,000,000
STEWART_INFORMATION_SERVICES_CORP_	[MNCUSA]	; Specialty Insurers	$187,000,000
STIFEL_FINANCIAL_CORPORATION_	[MNCUSA]	; Investment Bankers/Brokers/Service	$1,000,000,000
STILLWATER_MINING_	[MNCUSA]	; Precious Metals	$1,000,000,000
STMICROELECTRONICS_	[MNCCHE]	; Semiconductors	$565,000,000
STONE_ENERGY_CORP_	[MNCUSA]	; Oil & Gas Production	$603,000,000
STONEMOR_PARTNERS_	[MNCUSA]	; Other Consumer Services	$332,000,000
STONERIDGE_INC_	[MNCUSA]	; Auto Parts:O.E.M.	$245,000,000
STR_HOLDINGS_	[MNC]	; Specialty Chemicals	$903,000,000
STRATASYS_INC_	[MNCUSA]	; Computer peripheral equipment	$499,000,000
STRATEGIC_HOTELS_&_RESORTS_INC_	[MNC]	; Real Estate Investment Trusts	$593,000,000
STRATTEC_SECURITY_	[MNCUSA]	; Auto Parts:O.E.M.	$68,000,000
STRATUS_PROPERTIES_INC_	[MNCUSA]	; Homebuilding	$68,000,000
STRAYER_EDUCATION_INC_	[MNCUSA]	; Other Consumer Services	$2,000,000,000
STREAM_GLOBAL_SERVICES_	[MNCUSA]	; Professional Services	$333,000,000
STRYKER_CORPORATION_	[MNCUSAHLH]	; Medical/Dental Instruments	$18,000,000,000
STURM_RUGER_	[MNCUSA]	; Ordnance And Accessories	$269,000,000
STX_CORPORATION_	[MNCKOR]	; converted from SAE files
SUBAYE_INC_	[MNCCHN]	; EDP Services	$72,000,000
SUBURBAN_PROPANE_PARTNERS_	[MNCUSA]	; Other Specialty Stores	$1,000,000,000
SUCCESSFACTORS_INC_	[MNCUSA]	; Computer Software: Prepackaged Software	$1,000,000,000
SUFFOLK_BANCORP_	[MNCUSA]	; Major Banks	$236,000,000
SUMITOMO_MITSUI_	[MNCJPN]	; converted from SAE files
SUMMER_INFANT_INC_	[MNCUSA]	; Miscellaneous manufacturing industries	$126,000,000
SUN_BANCORP_	[MNCUSA]	; Commercial Banks	$122,000,000
SUN_COMMUNITIES_INC_	[MNCUSA]	; Real Estate Investment Trusts	$577,000,000
SUN_HEALTHCARE_GROUP_	[MNCUSAHLH]	; Hospital/Nursing Management	$615,000,000
SUN_HYDRAULICS_CORP_	[MNCUSA]	; Metal Fabrications	$438,000,000
SUN_LIFE_FINANCIAL_	[MNCCAN]	; Life Insurance	$15,000,000,000
SUNAMERICA_	[MNC]	; n/a	$295,000,000
SUNCOR_ENERGY_	[MNCCAN]	; Integrated oil Companies	$50,000,000,000
SUNESIS_PHARMACEUTICALS_	[MNCUSAHLH]	; Major Pharmaceuticals	$88,000,000
SUNOCO_INC_	[MNCUSA]	; Integrated oil Companies	$4,000,000,000
SUNOCO_LOGISTICS_	[MNCUSA]	; Natural Gas Distribution	$2,000,000,000
SUNOPTA_	[MNCCANAGR]	; Farming/Seeds/Milling	$381,000,000
SUNPOWER_CORPORATION_	[MNCUSA]	; Semiconductors	$635,000,000
SUNRISE_SENIOR_LIVING_	[MNCUSA]	; Hospital/Nursing Management	$204,000,000
SUNSTONE_HOTEL_INVESTORS_	[MNC]	; Hotels/Resorts	$930,000,000
SUNTECH_POWER_HOLDINGS_CO_	[MNC]	; Semiconductors	$1,000,000,000
SUNTRUST_BANKS_	[MNCUSA]	; Major Banks	$12,000,000,000
SUPER_MICRO_COMPUTER_	[MNCUSA]	; Computer Manufacturing	$362,000,000
SUPERGEN_INC_	[MNCUSAHLH]	; Major Pharmaceuticals	$124,000,000
SUPERIOR_ENERGY_SERVICES_INC_	[MNCUSA]	; Oilfield Services/Equipment	$1,000,000,000
SUPERIOR_INDUSTRIES_INTERNATIONAL_INC_	[MNCUSA]	; Auto Parts:O.E.M.	$424,000,000
SUPERIOR_WELL_SERVICES_INC_	[MNCUSA]	; Oilfield Services/Equipment	$680,000,000
SUPERMEDIA_INC_	[MNCUSAMED]	; Publishing	$155,000,000
SUPERTEX_INC_	[MNCUSA]	; Semiconductors	$300,000,000
SUPERVALU_INC_	[MNCUSA]	; Food Chains	$2,000,000,000
SUPPORT.COM_INC_	[MNCUSA]	; EDP Services	$208,000,000
SUREWEST_COMMUNICATIONS_	[MNCUSAMED]	; Telecommunications Equipment	$87,000,000
SURMODICS_INC_	[MNCUSAHLH]	; Major Pharmaceuticals	$209,000,000
